region,sigungu,category,item_name,application_status,valid_application_count,application_numbers,trademark_names,lgst_values
세종특별자치시,세종시,유형유산,나성 독락정,유효출원,1,4020170074250,나성종합건설(주) 나성산업개발(주),등록
세종특별자치시,세종시,유형유산,부강 김재식 가옥,유효출원,5,4020180066243|4020200121670|4020200121694|4020200121696|4020230186064,부강옥 3대로 이어진 진한 순대 참맛 부강옥|부강하슈 부강|이가옥,등록
세종특별자치시,세종시,유형유산,부강 남성골산성,유효출원,4,4020180066243|4020200121670|4020200121694|4020200121696,부강옥 3대로 이어진 진한 순대 참맛 부강옥|부강하슈 부강,등록
세종특별자치시,세종시,유형유산,부강 보만정 및 검담서원 묘정비,유효출원,4,4020180066243|4020200121670|4020200121694|4020200121696,부강옥 3대로 이어진 진한 순대 참맛 부강옥|부강하슈 부강,등록
세종특별자치시,세종시,유형유산,소정 대곡리 삼층석탑,유효출원,3,4020230086215|4020230086226|4020230086250,소정다감,등록
세종특별자치시,세종시,유형유산,연기 봉산동 향나무,유효출원,5,4020230114799|4020240007008|4020240007009|4020240007010|4020240007011,연기나는마을|훌럭바베큐치킨 직화 :불이나 연기가 나왔다 들어갔다 하다,등록
세종특별자치시,세종시,유형유산,연기 척화비,유효출원,5,4020230114799|4020240007008|4020240007009|4020240007010|4020240007011,연기나는마을|훌럭바베큐치킨 직화 :불이나 연기가 나왔다 들어갔다 하다,등록
세종특별자치시,세종시,유형유산,열녀 전주이씨 정려,유효출원,1,4120140034509,한판집 전주이씨 볏짚삼겹살 생돼지갈비,등록
세종특별자치시,세종시,유형유산,이성,유효출원,1,4020250068324,진웨이성,출원
세종특별자치시,세종시,유형유산,전의 비암사 삼층석탑,유효출원,2,4020170023840|4020190165177,전의|전의왕의물시장 세종대왕의 우물을 품은 시장 왕의물,등록
세종특별자치시,세종시,유형유산,전의 비암사 승탑,유효출원,2,4020170023840|4020190165177,전의|전의왕의물시장 세종대왕의 우물을 품은 시장 왕의물,등록
세종특별자치시,세종시,유형유산,전의 비암사 영산회 괘불탱화,유효출원,2,4020170023840|4020190165177,전의|전의왕의물시장 세종대왕의 우물을 품은 시장 왕의물,등록
세종특별자치시,세종시,유형유산,전의 비암사 청한당탑,유효출원,2,4020170023840|4020190165177,전의|전의왕의물시장 세종대왕의 우물을 품은 시장 왕의물,등록
세종특별자치시,세종시,유형유산,전의 청안사 지장시왕도,유효출원,2,4020170023840|4020190165177,전의|전의왕의물시장 세종대왕의 우물을 품은 시장 왕의물,등록
세종특별자치시,세종시,유형유산,전주이씨 삼효 정려,유효출원,1,4120140034509,한판집 전주이씨 볏짚삼겹살 생돼지갈비,등록
세종특별자치시,세종시,유형유산,조치원 관음암 지장시왕도,유효출원,3,4020230161039|4020230161040|4020250137171,세종소상공인협동조합 조치원테마거리 52m|조달복 조치원 달달이 복숭아,등록|출원
세종특별자치시,세종시,유형유산,조치원 관음암 현왕도,유효출원,3,4020230161039|4020230161040|4020250137171,세종소상공인협동조합 조치원테마거리 52m|조달복 조치원 달달이 복숭아,등록|출원
세종특별자치시,세종시,유형유산,조치원 봉산영당,유효출원,3,4020230161039|4020230161040|4020250137171,세종소상공인협동조합 조치원테마거리 52m|조달복 조치원 달달이 복숭아,등록|출원
세종특별자치시,세종시,무형유산,"세종 등곡리동제(똥수깐태우기, 낙화내리기, 탑제)",미출원,0,,,
세종특별자치시,세종시,무형유산,용암강다리기,미출원,0,,,
세종특별자치시,세종시,무형유산,판소리 흥보가,미출원,0,,,
세종특별자치시,세종시,무형유산,세종 불교 낙화법,유효출원,1,4020240161502,한국불교 조계종,출원
세종특별자치시,세종시,무형유산,전의 궁인,유효출원,2,4020170023840|4020190165177,전의|전의왕의물시장 세종대왕의 우물을 품은 시장 왕의물,등록
세종특별자치시,세종시,자연유산,금남 백로 서식지,미출원,0,,,
세종특별자치시,세종시,문화축제,2025 세종 빛트리 축제,미출원,0,,,
세종특별자치시,세종시,문화축제,세종낙화축제,미출원,0,,,
세종특별자치시,세종시,문화축제,세종조치원복숭아축제,미출원,0,,,
세종특별자치시,세종시,문화축제,세종한글축제,미출원,0,,,
울산광역시,남구,유형유산,골촉 박힌 고래뼈,미출원,0,,,
울산광역시,남구,유형유산,동래부순절도,미출원,0,,,
울산광역시,남구,유형유산,박상진 의사 옥중 편지 및 상덕태상회 청구서,미출원,0,,,
울산광역시,남구,유형유산,박홍춘 환도,미출원,0,,,
울산광역시,남구,유형유산,부북일기,미출원,0,,,
울산광역시,남구,유형유산,성암동패총,미출원,0,,,
울산광역시,남구,유형유산,송호유집,미출원,0,,,
울산광역시,남구,유형유산,아미타여래구존도,미출원,0,,,
울산광역시,남구,유형유산,언양현감 윤병관의 만인산 및 관련 고문서,미출원,0,,,
울산광역시,남구,유형유산,언양현호적대장,미출원,0,,,
울산광역시,남구,유형유산,울산 구 삼호교,미출원,0,,,
울산광역시,남구,유형유산,울산 보부상단 문헌자료,미출원,0,,,
울산광역시,남구,유형유산,울산 태화사지 십이지상 사리탑,미출원,0,,,
울산광역시,남구,유형유산,울산부선생안,미출원,0,,,
울산광역시,남구,유형유산,윤병관의 『북유기』,미출원,0,,,
울산광역시,남구,유형유산,윤병관의 『양계조회』,미출원,0,,,
울산광역시,남구,유형유산,은월사 제단 및 제단비,미출원,0,,,
울산광역시,남구,유형유산,이근오 죽오일기,미출원,0,,,
울산광역시,남구,유형유산,이종주 고신왕지 및 이임 무과홍패,미출원,0,,,
울산광역시,남구,유형유산,이휴정,미출원,0,,,
울산광역시,남구,유형유산,입학도설,미출원,0,,,
울산광역시,남구,유형유산,자치통감 권226～229,미출원,0,,,
울산광역시,남구,유형유산,전 이징 필 사계영모도 병풍,미출원,0,,,
울산광역시,남구,유형유산,정공청 유품,미출원,0,,,
울산광역시,남구,유형유산,주전봉수대관련고문서,미출원,0,,,
울산광역시,남구,유형유산,처용암,미출원,0,,,
울산광역시,남구,유형유산,학성 이천기 일가 묘 출토복식,미출원,0,,,
울산광역시,남구,유형유산,학성이씨현령공파절송공묘출토유물,미출원,0,,,
울산광역시,남구,유형유산,울산 개운포 경상좌수영성,유효출원,1,4120050003993,개운포생아구,등록
울산광역시,남구,문화축제,궁거랑 벚꽃 한마당,미출원,0,,,
울산광역시,남구,문화축제,궁거랑 벚꽃 한마당 개최,미출원,0,,,
울산광역시,남구,문화축제,울산대공원 장미축제,미출원,0,,,
울산광역시,남구,문화축제,울산아시아퍼시픽뮤직미팅(울산에이팜),미출원,0,,,
울산광역시,남구,문화축제,울산고래축제,유효출원,11,4020130000000|4020140000000|4020170000000|4020180000000|4020220000000|4020230000000|4020240000000|4020250000000|4120140000000|4220110000000|4220240000000,고래고래|고래배떡|고래수|고래숨결|고래의 꿈|고래킹|명품 고래밥상|범고래밥상|아기고래밥상|울산 고래떡방|울산 고래빵 명품|울산장인 주현수 울산고래과자|찔락고래,등록|출원
울산광역시,남구,문화축제,울산공업축제,유효출원,1,4220150000000,공업탑의 염원,등록
울산광역시,동구,유형유산,감목관 황경 영세불망비,미출원,0,,,
울산광역시,동구,유형유산,고봉화상선요,미출원,0,,,
울산광역시,동구,유형유산,낙화암 쌍바위,미출원,0,,,
울산광역시,동구,유형유산,남목 목관비,미출원,0,,,
울산광역시,동구,유형유산,남목마성,미출원,0,,,
울산광역시,동구,유형유산,대혜보각선사서(2025),미출원,0,,,
울산광역시,동구,유형유산,동축사삼층석탑,미출원,0,,,
울산광역시,동구,유형유산,망 조 대,미출원,0,,,
울산광역시,동구,유형유산,묘법연화경,미출원,0,,,
울산광역시,동구,유형유산,방어진산성(시리성),미출원,0,,,
울산광역시,동구,유형유산,방파제축조기념비,미출원,0,,,
울산광역시,동구,유형유산,불당골 마애여래입상,미출원,0,,,
울산광역시,동구,유형유산,서인충 장군묘소,미출원,0,,,
울산광역시,동구,유형유산,서진문 선생 묘비,미출원,0,,,
울산광역시,동구,유형유산,선원제전집도서,미출원,0,,,
울산광역시,동구,유형유산,성세빈 선생 송덕비,미출원,0,,,
울산광역시,동구,유형유산,염불작법,미출원,0,,,
울산광역시,동구,유형유산,울산 울기등대 구 등탑,미출원,0,,,
울산광역시,동구,유형유산,월성이씨 열행비,미출원,0,,,
울산광역시,동구,유형유산,이종산 선생 공덕비,미출원,0,,,
울산광역시,동구,유형유산,주전봉수대,미출원,0,,,
울산광역시,동구,유형유산,지장보살본원경,미출원,0,,,
울산광역시,동구,유형유산,현수제승법수,미출원,0,,,
울산광역시,동구,유형유산,화정천내봉수대,미출원,0,,,
울산광역시,동구,무형유산,일산동당제(별신굿),미출원,0,,,
울산광역시,동구,문화축제,슬도아트 미디어아트 전시 [슬도의 울림:바다가 전하는 디지털 호흡],미출원,0,,,
울산광역시,동구,문화축제,슬도아트 전시 [나에게 가장 솔직하고 진심이었던 순간들],미출원,0,,,
울산광역시,동구,문화축제,울산조선해양축제,미출원,0,,,
울산광역시,동구,문화축제,문화공장 방어진 [찰나의 안녕],유효출원,4,4020190000000|4020210000000|4020230000000|4220190000000,"방어진|안녕, VIVA|안녕, 비바",등록
울산광역시,북구,유형유산,강동 화암 주상절리,미출원,0,,,
울산광역시,북구,유형유산,강동화암주상절리,미출원,0,,,
울산광역시,북구,유형유산,곽암,미출원,0,,,
울산광역시,북구,유형유산,관문성,미출원,0,,,
울산광역시,북구,유형유산,달천철장,미출원,0,,,
울산광역시,북구,유형유산,대안동 쇠부리터,미출원,0,,,
울산광역시,북구,유형유산,대안동쇠부리터,미출원,0,,,
울산광역시,북구,유형유산,대안동신흥사구대웅전,미출원,0,,,
울산광역시,북구,유형유산,묘법연화경 권1,미출원,0,,,
울산광역시,북구,유형유산,박상진 의사 옥중 편지 및 상덕태상회 청구서,미출원,0,,,
울산광역시,북구,유형유산,박상진의사 생가,미출원,0,,,
울산광역시,북구,유형유산,박상진의사생가,미출원,0,,,
울산광역시,북구,유형유산,상안동 지석묘,미출원,0,,,
울산광역시,북구,유형유산,상안동지석묘,미출원,0,,,
울산광역시,북구,유형유산,선원제전집도서,미출원,0,,,
울산광역시,북구,유형유산,성불선원 제석천도,미출원,0,,,
울산광역시,북구,유형유산,신흥사 구 대웅전,미출원,0,,,
울산광역시,북구,유형유산,신흥사 구 대웅전 단청반자,미출원,0,,,
울산광역시,북구,유형유산,신흥사 석조관음?대세지보살좌상,미출원,0,,,
울산광역시,북구,유형유산,신흥사 석조관음·대세지보살좌상,미출원,0,,,
울산광역시,북구,유형유산,우가산 유포봉수대,미출원,0,,,
울산광역시,북구,유형유산,우가산유포봉수대,미출원,0,,,
울산광역시,북구,유형유산,울산 무룡사 대방광원각수다라요의경,미출원,0,,,
울산광역시,북구,유형유산,울산 신흥사 석조아미타여래좌상,미출원,0,,,
울산광역시,북구,유형유산,울산 어물동 마애약사여래삼존상,미출원,0,,,
울산광역시,북구,유형유산,울산매곡동생활유적,미출원,0,,,
울산광역시,북구,유형유산,유포석보,미출원,0,,,
울산광역시,북구,유형유산,중산동 고분군,미출원,0,,,
울산광역시,북구,유형유산,중산동 취락유적,미출원,0,,,
울산광역시,북구,유형유산,중산동고분군,미출원,0,,,
울산광역시,북구,유형유산,중산동취락유적,미출원,0,,,
울산광역시,북구,유형유산,창평동 지석묘군,미출원,0,,,
울산광역시,북구,유형유산,창평동지석묘군,미출원,0,,,
울산광역시,북구,무형유산,울산쇠부리소리,미출원,0,,,
울산광역시,북구,문화축제,울산쇠부리축제,유효출원,3,4020200000000|4220100000000|4220210000000,낙곱새 낙지볶음 전문점 쇠부리 낙지마을|쇠부리,등록
울산광역시,울주군,유형유산,간월사지,미출원,0,,,
울산광역시,울주군,유형유산,간월사지 남?북 삼층석탑,미출원,0,,,
울산광역시,울주군,유형유산,검단리지석묘군,미출원,0,,,
울산광역시,울주군,유형유산,경숙옹주태실및비,미출원,0,,,
울산광역시,울주군,유형유산,관세음보살예문,미출원,0,,,
울산광역시,울주군,유형유산,대곡리공룡발자국화석,미출원,0,,,
울산광역시,울주군,유형유산,대대리고분,미출원,0,,,
울산광역시,울주군,유형유산,대대리상대고분,미출원,0,,,
울산광역시,울주군,유형유산,대방광불화엄경 권제20,미출원,0,,,
울산광역시,울주군,유형유산,대봉 양희지 묘,미출원,0,,,
울산광역시,울주군,유형유산,대불정여래밀인수증요의제보살만행수능엄경 권2~5,미출원,0,,,
울산광역시,울주군,유형유산,만정헌,미출원,0,,,
울산광역시,울주군,유형유산,만화리지석묘,미출원,0,,,
울산광역시,울주군,유형유산,목련암 목조보살좌상,미출원,0,,,
울산광역시,울주군,유형유산,문수사석조아미타여래좌상,미출원,0,,,
울산광역시,울주군,유형유산,문수사탱화,미출원,0,,,
울산광역시,울주군,유형유산,문수산성지,미출원,0,,,
울산광역시,울주군,유형유산,박제상유적,미출원,0,,,
울산광역시,울주군,유형유산,반고서원유허비,미출원,0,,,
울산광역시,울주군,유형유산,반곡리지석묘군,미출원,0,,,
울산광역시,울주군,유형유산,방기리알바위,미출원,0,,,
울산광역시,울주군,유형유산,복안리지석묘,미출원,0,,,
울산광역시,울주군,유형유산,비옥산성,미출원,0,,,
울산광역시,울주군,유형유산,삼동하잠리요지군,미출원,0,,,
울산광역시,울주군,유형유산,서생포만호진성,미출원,0,,,
울산광역시,울주군,유형유산,서생포왜성,미출원,0,,,
울산광역시,울주군,유형유산,석계서원,미출원,0,,,
울산광역시,울주군,유형유산,석남사 독성도,미출원,0,,,
울산광역시,울주군,유형유산,석남사 산신도,미출원,0,,,
울산광역시,울주군,유형유산,석남사 지장보살도,미출원,0,,,
울산광역시,울주군,유형유산,석남사삼층석탑,미출원,0,,,
울산광역시,울주군,유형유산,석남사수조,미출원,0,,,
울산광역시,울주군,유형유산,심법요초,미출원,0,,,
울산광역시,울주군,유형유산,언양지석묘,미출원,0,,,
울산광역시,울주군,유형유산,언양천전리성,미출원,0,,,
울산광역시,울주군,유형유산,언양향교,미출원,0,,,
울산광역시,울주군,유형유산,연지사 소장 칠성도,미출원,0,,,
울산광역시,울주군,유형유산,영가진각대사증도가,미출원,0,,,
울산광역시,울주군,유형유산,용화사 산신도,미출원,0,,,
울산광역시,울주군,유형유산,운화리성지,미출원,0,,,
울산광역시,울주군,유형유산,운흥사지,미출원,0,,,
울산광역시,울주군,유형유산,운흥사지부도,미출원,0,,,
울산광역시,울주군,유형유산,울산 구 상북면사무소,미출원,0,,,
울산광역시,울주군,유형유산,울산 남창역사,미출원,0,,,
울산광역시,울주군,유형유산,울산 보덕사 석조관음보살좌상,미출원,0,,,
울산광역시,울주군,유형유산,울산 언양성당과 사제관,미출원,0,,,
울산광역시,울주군,유형유산,울산인성암석조보살좌상,미출원,0,,,
울산광역시,울주군,유형유산,울산인성암신중도,미출원,0,,,
울산광역시,울주군,유형유산,울산학성이씨근재공고택,미출원,0,,,
울산광역시,울주군,유형유산,울주 간월사지 석조여래좌상,미출원,0,,,
울산광역시,울주군,유형유산,울주 구량리 은행나무,미출원,0,,,
울산광역시,울주군,유형유산,울주 망해사지 승탑,미출원,0,,,
울산광역시,울주군,유형유산,울주 목도 상록수림,미출원,0,,,
울산광역시,울주군,유형유산,울주 반구천 일원,미출원,0,,,
울산광역시,울주군,유형유산,울주 상천리 통도사 국장생 석표,미출원,0,,,
울산광역시,울주군,유형유산,울주 석남사 승탑,미출원,0,,,
울산광역시,울주군,유형유산,울주 언양읍성,미출원,0,,,
울산광역시,울주군,유형유산,울주 천황산 요지,미출원,0,,,
울산광역시,울주군,유형유산,울주 청송사지 삼층석탑,미출원,0,,,
울산광역시,울주군,유형유산,울주교동리생활유적,미출원,0,,,
울산광역시,울주군,유형유산,위열공김취려의묘,미출원,0,,,
울산광역시,울주군,유형유산,육경합부(2006),미출원,0,,,
울산광역시,울주군,유형유산,율리영축사지,미출원,0,,,
울산광역시,울주군,유형유산,은편리지석묘군,미출원,0,,,
울산광역시,울주군,유형유산,은현리적석총,미출원,0,,,
울산광역시,울주군,유형유산,인보리지석묘군,미출원,0,,,
울산광역시,울주군,유형유산,인천안목,미출원,0,,,
울산광역시,울주군,유형유산,제2로 직봉 - 울산 부로산 봉수 유적,미출원,0,,,
울산광역시,울주군,유형유산,증공조참판엄공원강서원비,미출원,0,,,
울산광역시,울주군,유형유산,지내리지석묘,미출원,0,,,
울산광역시,울주군,유형유산,천전리공룡발자국화석,미출원,0,,,
울산광역시,울주군,유형유산,청송사지부도,미출원,0,,,
울산광역시,울주군,유형유산,하산봉수대,미출원,0,,,
울산광역시,울주군,유형유산,향산리지석묘,미출원,0,,,
울산광역시,울주군,유형유산,훈몽요초,미출원,0,,,
울산광역시,울주군,유형유산,가지산 철쭉나무군락,유효출원,2,4020240196384|4520150003374,가지산김치|가지산농원,등록
울산광역시,울주군,유형유산,서생 이길봉수대,유효출원,2,4020250054688|4020250165548,서생 이화|서생맥주,출원
울산광역시,울주군,유형유산,울주 대곡리 반구대 암각화,유효출원,1,4020160063628,암각화빵,등록
울산광역시,울주군,유형유산,울주 천전리 명문과 암각화,유효출원,1,4020160063628,암각화빵,등록
울산광역시,울주군,무형유산,벼루장,미출원,0,,,
울산광역시,울주군,무형유산,울산 옹기장,미출원,0,,,
울산광역시,울주군,문화축제,서머페스티벌,미출원,0,,,
울산광역시,울주군,문화축제,울산울주세계산악영화제,미출원,0,,,
울산광역시,울주군,문화축제,간절곶 해맞이 축제,유효출원,2,4020180000000|4020210000000,간절곶 해도지 김치|처음 명성 그대로 간절곶 뜨락손칼국수,등록
울산광역시,울주군,문화축제,울산옹기축제,유효출원,4,4020180000000|4020220000000|4020250000000|4420110000000,옹기종기|옹기종기 김치|울산외고산 옹기|울주옹기빵,등록|출원
울산광역시,중구,유형유산,다운동고분군,미출원,0,,,
울산광역시,중구,유형유산,덕원사 석가설법도,미출원,0,,,
울산광역시,중구,유형유산,백양사 석조부도,미출원,0,,,
울산광역시,중구,유형유산,백양사 석조아미타삼존불좌상,미출원,0,,,
울산광역시,중구,유형유산,백양사 신중도,미출원,0,,,
울산광역시,중구,유형유산,백양사 아미타삼존후불홍탱,미출원,0,,,
울산광역시,중구,유형유산,백양사 칠성각,미출원,0,,,
울산광역시,중구,유형유산,수운최제우유허지,미출원,0,,,
울산광역시,중구,유형유산,외솔최현배선생생가터,미출원,0,,,
울산광역시,중구,유형유산,울산 경상좌도병영성,미출원,0,,,
울산광역시,중구,유형유산,울산 약사동 제방,미출원,0,,,
울산광역시,중구,유형유산,울산동헌및내아,미출원,0,,,
울산광역시,중구,유형유산,울산왜성,미출원,0,,,
울산광역시,중구,유형유산,울산향교,미출원,0,,,
울산광역시,중구,유형유산,유곡동공룡발자국화석,미출원,0,,,
울산광역시,중구,유형유산,최현배 의복,미출원,0,,,
울산광역시,중구,유형유산,해남사 신중도,미출원,0,,,
울산광역시,중구,유형유산,효자송도선생정려비,미출원,0,,,
울산광역시,중구,무형유산,모필장,미출원,0,,,
울산광역시,중구,무형유산,울산 마두희,미출원,0,,,
울산광역시,중구,무형유산,장도장,미출원,0,,,
울산광역시,중구,무형유산,판각장,미출원,0,,,
울산광역시,중구,문화축제,2024 문화의거리 현대미술제,미출원,0,,,
울산광역시,중구,문화축제,2024 태화강마두희축제,미출원,0,,,
울산광역시,중구,문화축제,2024년 외솔한글한마당,미출원,0,,,
울산광역시,중구,문화축제,2024년 울산병영3.1만세운동 제23회 재현행사,미출원,0,,,
울산광역시,중구,문화축제,울산마두희축제,미출원,0,,,
울산광역시,중구,문화축제,울산태화강마두희축제,미출원,0,,,
울산광역시,중구,문화축제,태화강국제재즈음악제,미출원,0,,,
울산광역시,중구,문화축제,태화강 국가정원 봄꽃축제,유효출원,3,4020210000000|4020220000000|4020250000000,ㅌㅎㄱ 한우 태화강한우|태화강 맛정원 STREET|태화강맛정원STREET|한우 ㅌㅎㄱ 태화강한돈,등록|출원
울산광역시,중구,문화축제,태화강 대숲 납량축제,유효출원,3,4020210000000|4020220000000|4020250000000,ㅌㅎㄱ 한우 태화강한우|코이대숲|태화강 맛정원 STREET|태화강맛정원STREET|한우 ㅌㅎㄱ 태화강한돈,등록|출원
인천광역시,강화군,특산품,강화장준감,미출원,0,,,
인천광역시,강화군,특산품,강화화문석,미출원,0,,,
인천광역시,강화군,특산품,강화갯벌장어,유효출원,2,4020110009601|4020130074992,강화갯벌장어|갯벌 강화갯벌장어 영어조합법인,등록
인천광역시,강화군,특산품,강화고추,유효출원,44,4020000054166|4020000054174|4020060004129|4020080047272|4020090009076|4020090009085|4020090041082|4020090041112|4020120020046|4020120039727|4020120051013|4020140012952|4020140077951|4020150029266|4020150067176|4020160030861|4020160075294|4020160104838|4020170119628|4020170119631|4020170119634|4020190074846|4020190114027|4020190159141|4020190195636|4020190199131|4020200075690|4020200102775|4020210100863|4020210154423|4020210188643|4020210194819|4020210207266|4020230179219|4020230222681|4020240171080|4020240172868|4020240178509|4120070024727|4520140003213|4520140006087|4520150010374|7020170001190|7020190000011,강화군수 인증 강화 우수농특산물|강화땅의 비밀|강화연 연|강화청결고추|강화특산|고림 고림상점|김영숙 정들콩 장류|농가의부엌|농가의부엌 강화|달쪼리 토마토|만석배미|문농부|발효드림|발효팡팡|백세드림 모두를 위한 건강 자연|본&본|부화당 부화당 부화보 부화보|산|소문난 구수|숨티커|야콘|왈순아지매|위대한잠청국장|자연 건강 정성 양심 담을팜|장갤러리유여재|재순네|정미숙 발효이야기 장본기본|주식회사 한밝|진복호|진화 진화농장|치꾸네|콩세알|쿡앤핏|팡이팡팡|편가명가,공고|등록
인천광역시,강화군,특산품,강화사자발약쑥,유효출원,8,4020030056774|4020060062841|4020060062843|4020120005305|4020130082804|4020130082805|4020210137324|4020230116273,강화 섬 약쑥|강화 섬 약쑥육우|강화 섬 약쑥한우|강화애 애 오란다|강화약쑥|예효가|이나경강화약쑥떡,등록|출원
인천광역시,강화군,특산품,강화새우젓,유효출원,4,4020000054164|4020000054168|4020050054971|4020160097126,강화도 새우젓 축제|강화도새우젓|강화특산|아라곳간 해,등록
인천광역시,강화군,특산품,강화섬배,유효출원,4,4020190199131|4020200194242|4020210259819|4520150010374,문농부|왕의섬(왕적도)강화도|주식회사 한밝,등록
인천광역시,강화군,특산품,강화섬백도라지,유효출원,12,4020160054669|4020160104838|4020180156260|4020180156261|4020200033313|4020200075690|4020200194242|4020210122773|4020210215362|4020210259819|4120070024727|7020190000011,강화군수 인증 강화 우수농특산물|강화섬 백도라지|농가의부엌 강화|비건엔|산|써니청|쑥밭다리|애담향|왕의섬(왕적도)강화도,등록
인천광역시,강화군,특산품,강화섬수박,유효출원,1,4020140010382,강화 섬 수박,등록
인천광역시,강화군,특산품,강화섬쌀,유효출원,93,4020000054165|4020000054169|4020050028559|4020060004129|4020080047272|4020090032754|4020090032788|4020090032807|4020090035168|4020090040908|4020090041082|4020090041112|4020110018722|4020120020046|4020120043292|4020130009258|4020130022433|4020140012952|4020140061229|4020140061230|4020150015983|4020150090386|4020150090887|4020160022647|4020160055214|4020160058070|4020160058071|4020160104835|4020170060432|4020170096821|4020170154024|4020180028237|4020180144466|4020190104587|4020190104601|4020190114027|4020190155811|4020190157446|4020190158786|4020190158817|4020190159141|4020190163060|4020190167045|4020190186191|4020200008215|4020200044970|4020200048329|4020200048330|4020200075689|4020200182087|4020200207605|4020210002566|4020210016779|4020210017593|4020210122773|4020210154423|4020220005081|4020220013754|4020220103025|4020220121140|4020220150051|4020220175396|4020220179078|4020220206406|4020220206407|4020220209631|4020230079501|4020230080686|4020230097084|4020230111953|4020230111954|4020230191479|4020240022803|4020240096103|4020240119196|4020240144928|4020250026577|4020250034414|4020250043924|4020250044920|4020250058688|4020250058773|4020250098275|4020250126602|4020250126664|4020250146325|4420170000015|4520150003268|4520150005126|4520150005130|4520150010374|4520160002167|7520160000057,[고스란]|가을걷이 강화도 돼지감자 보리호떡|가을걷이 강화도 돼지감자 식혜|가을걷이 정선 보리호떡|가익희|감화당 감화당|강화 미향|강화군수 인증 강화 우수농특산물|강화드림|강화뚝심눈쌀|강화뚝심쌀|강화마니 강화|강화섬술|강화섬쌀|강화섬찰쌀보리|강화쌀|강화온수양조장|강화좋은식구|강화특산|고림 고림상점|고인돌|교동도의 밤|교동팜|권국원 강화으뜸|금부자네 쌀|금풍컵막|내 몸에 착한|농가의부엌|농가의부엌 강화|닥터1번가|달뜨는빵 내몸을 달띄우는 천연발효빵|당앤밥|당앤죽|도매찬|똥강아지떡|랑이네 갓도정쌀|마리농장|마리농장 SINCE 1953 속편한|마리농장 떡하니|문농부|박순석찹쌀떡|본&본|부자지간|부화당 부화당 부화보 부화보|빛쌀차림|섬밀|섬아이|섬죽|수면|숨티커|써니청|연백강아지떡|온설주(온설주)|온설주가(온설주가)|온수양조|올곧은|왈순아지매|왕의 주전부리|이음 유기농쌀집|자연이키운|저어새|주 주도가|주식회사 한밝|중국요리 공화춘|중국요리 공화춘 중국요리 공화춘|청유채|취생단|치꾸네|칠선당|콩세알|트리플시그널|포루룩|항암농장|해시락|해쌀이 해쌀이는 수확 한달전부터 천연의 서해바다 저염수를 뿌려 바닷물을 머금은 강화도 쌀 입니다.|해우락미|햇살의 담백한 맛 햇미담,등록|출원
인천광역시,강화군,특산품,강화섬토마토,유효출원,13,4020080047272|4020090032752|4020090032785|4020090032805|4020090041082|4020090041112|4020110018722|4020120020046|4020140010380|4020140015294|4020160075294|4020190074846|4020200038528,강화 섬 토마토|달쪼리 토마토|본&본|슈카|중국요리 공화춘|중국요리 공화춘 중국요리 공화춘|콩세알|해암,등록
인천광역시,강화군,특산품,강화섬포도,유효출원,32,4020000054166|4020000054238|4020050058291|4020060007653|4020060058766|4020080047272|4020090032752|4020090032754|4020090032785|4020090032788|4020090032805|4020090032807|4020090035168|4020090040898|4020090040903|4020090040908|4020110018722|4020120021645|4020120039727|4020120051013|4020170154024|4020180138324|4020190074846|4020200194242|4020210259819|4020220121140|4020230237615|4020240107179|4020240109783|4020240144928|4020250204527|4520150011425,강화마니 강화|강화섬포도|강화특산|고향|교동도의 밤|농가의부엌|단군의후예|달쪼리 토마토|라돌체 비타|류|부자지간|붕붕 깨랑|서해|오늘따라|오방생기|왕의섬(왕적도)강화도|좋은연|주 주도가|중국요리 공화춘|중국요리 공화춘 중국요리 공화춘|콩세알,등록|출원
인천광역시,강화군,특산품,강화섬한우,유효출원,36,4020030056769|4020050053604|4020050053606|4020060062841|4020060062843|4020090032746|4020090032779|4020090032804|4020180052638|4020180052640|4020180052642|4020180052644|4020180052646|4020180052652|4020180129078|4020190192436|4020200044811|4020210003237|4020220189265|4020220228031|4020230079501|4020230160801|4020230188142|4020240031148|4020240031161|4020240034126|4020240063739|4020240216433|4020250131752|4020250143822|4520120005100|4520150010596|7020230000841|7020230000842|7020230001612|7020230001613,(주)피디푸드|강화 사자발 쑥|강화 섬 약쑥육우|강화 섬 약쑥한우|강화 섬 육우|강화 섬 한우|강화드림|고Q|골든벨|곰탕가족|노다지|명품 강화명품 젓국갈비|미 쉐프의 식탁|송도실비|요리스|우(우)마주한우|우화미 우화미|장수 장수촌|중국요리 공화춘|중국요리 공화춘 중국요리 공화춘|찬우정|초록통통|피디푸드|한우육비,등록|출원
